post_id,post_text
747,#drive09122025 San Jose ➜ Palo Alto | 3PM | $12-20 | 1 seat 😊
748,#drive08102024  Sunnyvale  ➜  Frmeont  $12  leaving  10PM  🚗
749,#ride04022024 RIDE!! Sacramento to Oakland 12PM 30 dollars pls
750,#ride01272025 Fremont -> Oakland | 12:15 PM | $22 | 1 seat comment below
751,#drive07172024 #drive07192024 Need a driev Sacramento to San Francisco. Budget $12
752,#drive11222025 Sunnyvale-Fremont 10 dollars leaving 8:20 AM
753,"#drive12212024 Davis ➜ San Jose $30 leavnig 9PM
comment below"
754,"#ride05082024 #ride05152024 RIDE!! from San Jose to Oakland 2PM 22 dollars !!
flexible time"
755,#drive12182024  Davis-San  Jose  $15  leaving  7AM
756,Sacramento to Berkeley | 2:50 PM | $20 | 1 seat
757,#ride03122025 Fremont-Sunnyvale | 8:00 AM | $10 | 1 seat 😊
758,#drive09182024 Palo Alto -> Sacramento $15 leaving 11:10 AM
759,#ride05502025  San  Jose  ➜  Palo  Alto  $10  leaving  9:45  AM
760,"#ride11302024 RIDE!! Palo Alto to San Francisco 6AM $40
comment below"
761,"#ride06072024 Need a ride from Sunnyvale to SF. Budget $30
comment below"
762,#drive09152025 Fremont -> San Francisco | 11AM | $22 | 1 seat thx
763,#drive04242024 from Berkeley to Palo Alto $15-20 leaving 10:00 AM 😊
764,#ride09302025 RIDE!! San Jose-Berkeley 10:40 PM 15 dollars 🚗
765,#ride01242025  Need  a  ride  Palo  Alto  ➜  Sacramento.  Budget  $15
766,#drive11122024 Davis ➜ SF $12 leaving 6PM
767,#ride05042024 Need a ride San Jose -> Davis. Budget 🚗
768,#ride03112024 from San Francisco to Fremont | 1:00 PM | $30 | 1 seat
769,#drive01262024 Sunnyvale -> Sacramento $18 leaving 9PM
770,#drive08282025 Davis-Palo Alto | 4PM | $20 | 1 seat
771,#drive02202025 Davis -> Oakland 35 dollars leaving 5PM
772,#drive05022025  Berkeley  ➜  Sunnyvale  $10  leaving  5PM
773,#drive03252024 from Palo Alto to Sunnyvale | 7:40 AM | $15-23 | 1 seat thx
774,#ride06092024  Need  a  ride  SJ-Sunnyvale.  Budget  $22
775,#ride08222024 RIDE!! from Sunnyvale to Berkeley 4PM $15
776,#ride03232025 Davis- > Fremont $15 leaving 6:50 PM
777,#drive06242024 Need a drive Sacramento ➜ Oakland. Budget $22
778,Sunnyvale to Oakland $15 leaving 7:30 AM
779,#drive08172025 DRIVE!! from Davis to Berkeley 3:40 PM $10-20 thx
780,"#ride06242025  #ride06272025 Fremont ➜ Berkeley | 7:30 AM | $40-50 | 1 seat
comment below"
781,#ride05132025  RIDE!!  San  Francisco-San  Jose  6AM  $25
782,#drive08092024 Need a drive Berkeley -> Palo Alto. Budget $35 !!
783,#drive12072025 from Palo Alto to San Francisco $15 leaving 8:20 PM
784,#ride09182025 Sacramento -> Sac $15 leaving 6:10 PM anyone?
785,#drive03152025 Berkeley to Davis $25 leaving 7:15 AM pls
786,#ride08142024 Need a ride Oakland ➜ SJ. Budget $15-25 !!
787,#drive03052024  Oakland-Berkeley  |  7:50  AM  |  $40  |  1  seat
788,#ride11022025 #ride11032025 RIDE!! Davis-Sacramento 8AM $18 🚗
789,#drive02172025 #drive02192025 Palo Alto-Oakland | 6PM | $35 | 1 seat
790,#drive01072024  Need  a  drive  Palo  Alto-Sacramento.  Budget
791,"#drive07092025 Need a drive Sac-San Francisco. Budget $12
comment below"
792,#ride02232025 RIDE!! Palo Alto -> Davis 7:15 AM $15
793,"#ride05032025 #ride05052025 Oakland -> Sacramento | 9AM | $25 | 1 seat
anyone?"
794,#ride04222024 from SJ to Sacramento $18 leaving 8:15 PM
795,#ride04152024 Need a ride Davis ➜ Oakland. Budget $20
796,"#ride10032025 #ride10102025 from San Francisco to Berkeley | 7PM | $20 | 1 seat
comment below"
797,Sunnyvale -> Oakland $22 leaving 10PM thx
798,#ride06082025  #ride06102025 Berkeley ➜ Oakland | 7AM | $20-25 | 1 seat
799,#drive02122025 DRIVE!! Sacramento -> Berkeley 11:20 AM $18
800,#ride12042024 #ride12062024 Sacramento ➜ Davis | 10PM | $18 | 1 seat !! anyone?
801,#ride07112024 RIED!! from San Francisco to Sunnyvale 4:30 PM $30
802,#ride06272024 frmo Davis to Palo Alto $22 leaving 9:00 AM thx
803,#drive06252024 Berkeley to Fremont | 8:45 AM | $40 | 1 seat
804,#drive03212024 Davis -> Palo Alto | 9:20 PM | 35 dollars | 1 seat
805,#ride03152025  RIDE!!  from  San  Francisco  to  Berkeley  7AM  $25  !!
806,#drive10042025 from Berkeley to Sunnyvale | 3:30 PM | $22 | 1 seat
807,#ride11162025 Need a ride Palo Alto ➜ Sunnyvale. Budget
808,#drive04032024 from Berkeley to Davis | 5PM | 15 dollars | 1 seat thx
809,#ride01032024 Sacramento ➜ SF | 7:30 PM | $30 | 1 seat 🚗
810,#ride05272025 RIDE!! San Jose -> Palo Alto 4:30 PM $40
811,"#ride02172025 San Francisco-Oakland | 8AM |  | 1 saet
pm me"
812,#drive11122025 Sunnyvale -> Oakland $20-28 leaving 9:30 PM
813,"#ride04232025 San Jose-Fremont | 8AM | $10 | 1 seat !!
flexbile time"
814,#drive12262024 Berkeley to Davis | 12PM | $20 | 1 seat
815,#ride01192024 Sunnyvale-San Francisco $30 leaving 6:00 AM
816,"Need  a  drive  Sunnyvale  to  San  Francisco.  Budget  $30
anyone?"
817,#ride10272024 Oakland ➜ Palo Alto $15 leaving 6:15 PM pls flexible time
818,#ride08022024 Sunnyvale-San Francisco | 11:00 AM | $22 | 1 seat
819,#ride06042024 Sunnyvale ➜ San Jose | 9:10 AM | $18 | 1 seat
820,"#ride09042024 from Berkeley to Palo Alto  leaving 8P
Mpm me"
821,#drive08212024 #drive08232024 Need a drive San Francisco ➜S unnyvale. Budget $40
822,#ride10092025 RIDE!! San Francisco to Berkeley 5:20 PM $35
823,#drive11112024 DRIVE!! San Jose to Fremont 3:30 PM $22-32
824,#drive04292025 Need a drive from Oakland to Sunnyvale. Budget $10 😊
825,RIDE!! Sunnyvale-Oakland 4PM $20
826,Sunnyvale  ->  Fremont  $12  leaving  10:00  AM
827,#drive02222025  DRIVE!!  Palo  Alto  to  Oakland  8:00  PM  flexible  time
828,#ride02192025 Need a ride Palo Alto-Oakland. Budget
829,#ride01152025 Palo Alto to Sunnyvale $35-45 leaving 10AM
830,SF-Palo Alto 25 dollars leaving 12:40 PM
831,#drive06032025  Davis  ->  San  Jose  |  1:10  PM  |  $30  |  1  seat
832,#drive06232024 Need a drive Sac ➜ Oakland. Budget $30
833,#drive10292025 Need a drive San Francisco to Palo Alto. Budget 30 dollars
834,#drive03512025 Berkeley-San Jose $35 leaving 9PM
835,#drive02122025 DRIVE!! Oakland -> Freomnt 12PM 18 dollars
836,"#drive07132024 from San Francisco to Oakland $30 leaving 8AM 🚗
pm me"
837,#ride01052025 from Sacramento to Davis | 10:40 AM | $35-45 | 1 seat thx
838,#drive12122025 DRIVE!! from Oakland to Sunnyvale 8:50 AM 40 dollars
839,#ride12102025 San Francisco ➜ San Jose $15 leaving 11:00 AM
840,#drive01142025  Davis  ➜  Sacramento  |7  AM  |  $22  |  1  seat  !!
841,#drive04212024 DRIVE!! from Fremont to Palo Alto 8AM $15
842,#ride06152024 RIDE!! Sacramento -> Oakland 5PM $30
843,Need a drive Berkeley-Palo Alto. Bugdet $22 comment below
844,#drive09262025 Berkeley to San Francisco | 5:45 PM | $18 | 1 seat
845,#drive08202025 San Jose ➜ Fremont | 4PM | $12 | 1 seat
846,#ride10182024 Fremont-San Jose  leaving 6PM
847,#drive12072024 #drive12142024 Sunnyvale to Sacramento $35 leaving 12PM
848,#drive08022025 DRIVE!! Palo Alto to Sacramento 8:20 AM $35-45
849,#drive12302025 DRIVE!! Berkeley to Davis 7:50 AM $10
850,#drive10172024 from Fremont to Oakland2 5 dollars leaving 7AM
851,#drive03242025 DRIVE!! from Berkeley to San Jose 9PM $40 flexible time
852,#ride07212024 from San Francisco to Sacramento  leaving 6AM
853,#ride02222205 Need a ride Oakland-San Jose. Budget $40-48 pls
854,#ride10042025 RIDE!! from Palo Alto to San Francisco 10PM $35
855,#drive07072025 DRIVE!! from Oakland to San Francisco 6:30 PM $20
856,#drive05292024 DRIVE!! Palo Alto -> Fremont 5:15 PM $10
857,#drive06212024 San Francisco ➜ Sunnyvale 10 dollars leaving 5PM
858,#drive07192025  Need  a  drive  Palo  Alto  to  Sacramento.  Budget  $15  🚗
859,#ride03262025 RIDE!! Oakland to San Francisco 1PM $10
860,#drive02092024 Palo Alto-San Francisco | 10PM | $12 | 1 seat
861,#ride06282025 Fremont-San Francisco $10 leaving 9:10 AM
862,#drive07232025 Oakland -> Davis  leaving 6AM pls
863,#drive08112024 Need a drive San Francisco to Berkeley. Budget $20
864,"#ride07072024  Need  a  ride  San  Francisco  ->  San  Jose.  Budget  $12-17
pm  me"
865,#ride04172025 from SF to Fremont | 9AM | $35 | 1 seat 🚗
866,#drive12262025 Palo Alto-Sac $25 leaving 8:40 AM
867,#drive01292024 Need a drive from Palo Alto to Oakland. Budget 40 dollars
868,#ride08232024 Need a ride Sunnyvale-Palo Alto. Budget $10
869,#ride07132024 #ride07152024 RIDE!! Fremont ➜ Berkeley 3PM thx
870,#ride03262025 Davis ➜ Sacramento $30 leaving 6:40 PM
871,#ride06222024 San Jose ➜ San Francisco $22-32 leaving 10:20 AM 😊 comment below
872,"#ride12112025 Oakland-San Jose | 3:20 PM | $18 | 1 seat !!
anyone?"
873,#drive07122025 SF ➜ San Jose $12 leaving 8AM
874,DRIVE!!  San  Jose-Palo  Alto  7PM  $20  !!
875,#ride11112025  Sacramento-San  Francisco    leaving  9:10  AM
876,#drive04232025 Sunnyvale to Berkeley | 8AM | $30-35 | 1 seat
877,#ride05102024 RIDE!! from Palo Alto to San Jose 4:15 PM $20
878,#drive11252024 DRIVE!! from San Francisco to Oakland 4PM $18
879,"#ride03072025 #ride03092025 Oakland-Fremont | 5:30 PM | $10 | 1 seat
anyone?"
880,#drive01242024 Need a drive Palo Alto -> Sacramento. Budget 40 dollars
881,#ride05182024 RIDE!! Sacramento ➜ Fremont 3PM $25
882,"#ride10062024 Need a ride San Francisco-San Jose. Budget $18
pm me"
883,Fremont to San Jsoe $25 leaving 7:00 AM
884,#drive10112024  Berkeley-Fremont  |  10PM  |  $15  |  1  seat
885,#drive08062025 #drive08132025 DRIVE!! Sacramento-Sunnyvale 9:40 PM $30
886,#drive08132025 Need a drive San Francisco -> Sunnyvale. Budget $30 !!
887,"#drive11082025  Need  a  drive  Sunnyvale  ➜  San  Francisco.  Budget  $25
pm  me"
888,#ride11302024  Need  a  ride  from  Sacramento  to  Berkeley.  Budget  $12
889,#drive01252025 Palo Alto to Berkeley $35 leaving 3PM
890,#drive06182025 Need a drive from Fremont to Sacramento. Budget $35
891,"#ride09142025 #ride09172025 Fremont -> San Jose $22 leaving 8:50 PM
pm me"
892,#ride10212025 from San Jose to Fremont  leaving 7AM
893,#drive02082024 from Berkeley to San Francisco | 2PM | $18 | 1 seat pm me
894,#drive05012025 Palo Alto ➜ Fremont 40 dollars leaving 6AM
895,#ride10222025 Need a ride Berkeley -> Davis. Budget $22 !!
896,#drive07302025 #drive07312025 Sac -> Oakland $12 leaving 1:45 PM pls
897,#ride02212024  RIDE!!  Davis  ->  Berkeley  3PM  $22-30
898,#drive03012025 Need a drive Sacramento to Palo Alto. Budget $20
899,"#drive01152025 Palo Alto -> San Francisco | 12:20 PM |  | 1 seat
pm me"
900,#drive05102024 Davis to San Francisco leaving 8AM
901,#drive12282024 Need a drive from Berkeley to Sacramento. Budget $30
902,"#drive09182024 DRIVE!! Davis-Sunnyvale 9PM $12 pls
anyone?"
903,"#ride03162024  Need  a  ride  San  Jose  to  Oakland.  Budget
anyone?"
904,Fremont-Davis | 8PM |  | 1 seat 😊
905,#drive03072024 #drive03102024 DRIVE!! Sacramento-Davis 8:45 AM !!
906,#drive11162024 San Jose ➜ Palo Alto | 8:45 AM | $35-45 | 1 seat
907,#drive10062024 Berkeley ➜ Oakland | 5:50 PM | $10 | 1 seat
908,#drive05022025 Davis -> Palo Alto $10 leaving 7PM
909,#drive02062024 #drive02082024 Palo Alto -> San Francisco $22 leaving 11:10 AM !!
910,#ride01152025 Need a ride Berkeley ➜ Sacramento. Budget 😊
911,#drive08062024 from Palo Alto to San Francisco  leaving 9AM
912,"#drive07132024 #drive07202024 Need a drive Sac to Oakland. Budget $20
anyone?"
913,#ride07152024 Need a ride San Francisco -> Berkeley. Budget $20 😊
914,#ride03042024 RIDE!! Palo Alto to Fremont 7AM
915,#drive01262025 Berkeley-Oakland | 4PM | $12 | 1 seat
916,#ride09112024 Palo Alto ➜ Oakland leaving 7:45 AM
917,"#drive01242024 Sunnyvale -> San Jose $30 leaving 10:20 PM !!
anyone?"
918,#drive05262025 SJ-Fremont $35 leaving 12:20 PM
919,#drive11282024 #drive12052024 Fremont to Oakland | 4PM | $22 | 1 seat
920,#drive01082025 Need a drive Sa cto San Jose. Budget 15 dollars comment below
921,#ride01282024 from Fremont to San Jose $10 leaving 9:30 AM
922,#drive05300224 Oakland-San Jose $35 leaving 7AM
923,"#drive05192025 DRIVE!! San Jose ➜ Sacarmento 6PM
anyone?"
924,#drive08142025 Need a drive Sunnyvale ➜ Oakland. Budget $30-38
925,#ride11012024 Oakland ➜ Fermont | 10PM | 40 dollars | 1 seat
926,#rdie04202024 Need a ride from Sacramento to Berkeley. Budget $25
927,#ride04082025 Oakland-San Francisco $40 leaving 8AM
928,#ride04182025 Berkeley-San Jose | 4PM | $22 | 1 seat
929,#ride11132024 Berkeley ➜ Fremont | 1:15 PM | $20-30 | 1 seat
930,#ride10102024 RIDE!! from San Jose to Davis 9AM $22
931,#ride08302024 Berkeley ➜ Palo Alto | 4PM | $35 | 1 seat thx
932,#drive08272025 San Jose-Davis $25-33 leaving 8PM comment below
933,#ride06042024 Need a ride Berkeley ➜ Sacrametno. Budget $22
934,#ride05142025 Fremont ➜ Sunnyvale | 9AM | $12 | 1 seat
935,#drive11272024  Sacramento-Berkeley    leaving  1:20  PM
936,#ride06082024  RIDE!!  Sunnyvale  ➜  SF  6PM  $20
937,#drive04152024 DRIVE!! from Palo Alto to Davis 10PM
938,#drive05272025  DRIVE!!  from  San  Jose  to  Sacramento  4:20  PM
939,#ride02212025 Need a ride San Jose to Oakland. Budget $25 thx
940,#drive08222024  Sacramento  ->  San  Jose  $20  leaving  9AM
941,Berkeley ➜ Fremont $25 leaving 8AM thx
942,#ride07232025 Need a ride Davis ➜ San Jose. Budget
943,"#ride04012024  Need  a  ride  from  Fremont  to  Berkeley.  Budget  $15
comment  below"
944,#drive04292025 DRIVE!! Berekley -> Davis 9PM $12 😊
945,#drive03042025 #drive03072025 from Oakland to Palo Alto | 7PM | $10 | 1 seat
946,#drive12132024  Need  a  drive  Davis  ->  San  Jose.  Budget  $15  thx
947,#ride02052024 Need a ride Berkeley ➜ Sunnyvale. Budget $22
948,#drive01172024 DRIVE!! Fremont to Davis 1PM $35
949,#drive06202024 Need a drive from Berkeley to SF. Budget $30
950,#drive11212025 Need a drive San Francisco ➜ Fremont. Budget 22 dollars 😊
951,#drive08272025 DRIVE!! from Davis to Sunnyvale 8:00 AM
952,#ride02062025 Need a ride Sunnyvale ➜ San Jose. Budget $40
953,#ride12022024  Palo  Alto  to  Berkeley  $22  leavnig  8:45  PM
954,Need a drive SF to Berkeley. Budget $35 !!
955,#drive03052024 Sacramento ➜ Oakland | 7:50 PM | $22-30 | 1 seat
956,#ride04232024  Fremont  to  Sunnyvale  |  1:50  PM  |  $12  |  1  seat
957,#drive05082024 Need a drive Berkeley-San Francisco. Budget $35 pls
958,#ride12072025 RIDE!! Oakland to Sunnyvale 7PM $10 🚗
959,#drive04052024 Need a drive from Sunnyvale to Fremont. Budget flexible time
960,#drive11082024 Berkeley-San Francisco $20 leaving 2:20 PM
961,#drive09082024 #drive09152024 Fremont to San Francisco | 9AM | $18 | 1 seat pls
962,#ride02252025 RIDE!! Oakland -> Davis 11AM $15 🚗
963,#drive01092024 Palo Alto-Fremont | 9:00 PM | $12 | 1 seat 🚗
964,#drive03032025 Sacramento -> Fremont | 6PM | $15 | 1 seat
965,#irde06282025 RIDE!! Sacramento-Davis 9PM $12
966,"RIDE!! Fremont-SJ 9:50 A M$35
comment below"
967,#drive11042025 DRIVE!! Davis ➜ Sacramento 10:45 PM $12
968,#drive01222024 from San Jose to Oakland | 9:10 PM |  | 1 seat
969,#drive11092025 DRIVE!! from Berkeley to Davis 4:50 PM $35 thx
970,"#ride06092025 Need a ride San Jose ➜ Sacramento. Budget 20 dollars
comment below"
971,#ride03082024 Need a ride San Francisco ➜ Palo Alto. Budget $12 pls
972,#drive04092024 DRIVE!! Sac -> San Jose 11:40 AM $30-35
973,#drive05092025 from Berkeley to SF $53 leaving 9PM
974,#drive01242024 Berkeley-Oakland $40-50 leaving 7:40 PM
975,#ride11172024 Need a ride Berkeley -> San Jose. Budget $40
976,#ride06242025 from Sunnyvale to San Jose leaving 9:30 PM
977,#ride12182024 Need a ride Oakland -> Palo Alto. Budget $12
978,#ride12232024 from Palo Alto to Sacramento $35 leaving 7PM
979,"#drive03252024 San Francisco -> San Jose | 6:20 AM | $18 | 1 seat
anyone?"
980,#drive02192024  DRIVE!!  Sunnyvale  ➜  Berkeley  9:45  AM  $35  pls
981,"#drive10282024 Need a drive from Sunnyvale to Palo Alto. Budget $18 thx
flexible time"
982,"#drive01232025 Palo Alto -> SJ | 8AM | $35-45 | 1 seat
comment below"
983,#ride08102024 RIDE!! Fremont-San Jose 10:00 PM
984,#ride07282024 #ride07312024 Sunnyvale to San Francisco $20 leaving 8AM thx flexible time
985,#drive12012025 Davis to Berkeley $51-20 leaving 6AM
986,#drive05092024 from Berkeley to Davis | 4:30 PM | $20 | 1 seat
987,#drive12172024  Davis  ➜  Fremont  |  6PM  |  $20-28  |  1  seat
988,#ride04042024  Fremont-Sac  $22  leaving  11:10  AM
989,#drive07082024 from Sunnyvale to Berkeley | 10:30 AM | $35-43 | 1 seat
990,#drive03162025 DRIVE!! Sacramento ➜ Davis 6AM
991,#ride02252024 San Jose ➜ San Francisco $25 leaving 4PM
992,#drive04032024 Berkeley ➜ Fremont | 5PM | $40 | 1 seat
993,#drive10032024 DRIVE!! Davis -> Oakland 10:30 PM $40
994,#drive11292024 DRIVE!! SJ-Davis 4:50 PM $12
995,#drive01072024 Need a drive from Sac to Palo Alto. Budget
996,#ride09282025 Need a ride San Francisco -> Fremont. Budget $20
997,#ride08142024 RIDE!! from Sunnyvale to Palo Alto 9:30 PM $40-48
998,#drive08222025 Oakland to Sacramento | 7AM | 22 dollars | 1 seat
999,#drive01132025  from  San  Jose  to  Fremont  |  6:00  AM  |  $22  |  1  seat  !!
1000,#ride07272024  Davis  to  Sacramento  |  10:30  AM  |    |  1  seat
1001,Need a ride San Jose ➜ San Francisco. Budget $25
1002,#ride04042024  #ride04072024  RIDE!!  Palo  Alto  to  Davis  7:00  AM  $15
1003,#ride01272025 #ride02032025 RIDE!! Berkeley-Palo Alto 10:15 PM $20
1004,#ride06252024 RIDE!! Sacramento ➜ Davis 9AM
1005,#drive12242025  DRIVE!!  Berkeley  to  Oakland  9PM  comment  below
1006,#ride12162024 San Jose -> Palo Alto | 7PM | $25-35 | 1 seat pls
1007,#drive08042025 Need a drive San Jose to Sunnyvale. Budget $15
1008,#ride07012025 RIDE!! Berkeley -> Sunnyvale 2PM $12
1009,#drive04222024 Need a drive from Oakland to Fremont. Budget $10
1010,#drive11212024  DRIVE!!  from  Davis  to  Fremont  9:50  PM  $40-50
1011,#ride10072025 #ride10102025 Need a ride San Jose ➜ Fremont. Budget $20-30 🚗
1012,#drive06082025  Palo  Alto-Fremont  |  4PM  |  $20  |  1  seat
1013,#drive03262024 DRIVE!! Sacramento ➜ San Jose 6:10 AM 35 dollars
1014,#ride01132025 RIDE!! Davis -> San Jose 10PM $35
1015,#drive07202025 Need a drive Berkeley-Fremont. Budget $10 flexible time
1016,#drive06242024 Berkeley-San Francisco | 6:15 PM | $40 | 1 seat
1017,#drive02082025  DRIVE!!  San  Jose-Berkeley  4PM  $20
1018,#drive08202025 Need a drive Sunnyvale to Sacramento. Budget $10
1019,Need a ride Oakland to Davis. Budget $18-23 thx
1020,#ride12032024 San Francisco -> Palo Alto $22 leaving 7:15 PM
1021,#drive07302025 DRIVE!! Sunnyvale-Palo Alto 10:50 PM $18
1022,#ride09202024 RIDE!! Sacramento -> San Jose 7:40 AM $40
1023,#drive01262025 Davis to Sunnyvale | 8AM | $30 | 1 seat
1024,#ride01192025 from SF to Sunnyvale $12 leaving 10:20 PM
1025,#ride12272024 San Jose-Berkeley $15 leaving 12PM pls
1026,#ride02122024 Sacramento-Fremont $20 leaving9 PM 😊
1027,DRIVE!! Davis to Oakland 1:50 PM $10
1028,"#ride04022025 RIDE!! Palo Alto ➜ San Jose 8:15 AM $18
comment below"
1029,#ride07112025 Need a ride Sunnyvale-Palo Alto. Budget $40
1030,#ride04212024 Davis ➜ Sacramento $15 leaving 4PM
1031,San Jose-Oakland | 4:10 PM | $18 | 1 seat
1032,#ride03192025 RIDE!! from San Jose to San Francisco 11AM $40 !!
1033,#ride05022025 Sunnyvale -> Berkeley $12 leaving 12PM
1034,#ride03032025 #ride03062025 Need a ride Sunnyvale ➜ Sacramento. Budget $30
1035,#ride05292025 Need a ride Oakland to SJ. Budget $35-40
1036,#drive01082025 DRIVE!! Palo Alto to Fremont 8AM $25
1037,"#ride09072024 RIDE!! Davis-Berkeley 12:10 PM $15
pm me"
1038,#drive12302024  Need  a  driveS  unnyvale  ➜  Oakland.  Budget  $30
1039,#ride02222024 from Davis t oSacramento | 9:40 PM | $18 | 1 seat
1040,Need a drive Palo Alto to San Jose. Budget $30-38 🚗
1041,#drive01162024 Fremont ➜ San Jose | 12:15 PM | $15 | 1 seat !!
1042,#ride01162025 Need a ride Palo Alto -> San Francisco. Budget $10-18 😊
1043,"Need a drive from San Franicsco to Sacramento. Budget $40
anyone?"
1044,#drive11092024 #drive11112024 DRIVE!! Fremont-Sunnyvale 9:40 PM $18
1045,#drive02192024 DRIVE!! San Francisco ➜ Palo Alto 6PM $20
1046,#drive11302024  Oakland  to  Palo  Alto  $10  leaving  3PM
1047,#drive10262024 Berkeley-Fremont | 12PM | $15 | 1 seat
1048,#drive10292025 Sacramento -> Oakland $15 leaving 5:40 PM 😊
1049,#drive09032024 DRIVE!! Berkeley to San Jose 12:30 PM $40
1050,"#ride05212025 Sacramento ➜ San Jose $12-17 leaving 12PM
comment below"
1051,#drive06182024 DRIVE!! Davis-Sunnyvale 10:40 AM $22
1052,#ride04102024 RIDE!! from Oakland to Davis 10:15 AM
1053,#ride06132024 Oakland-San Jose | 3:40 PM | $40 | 1 seat
1054,#ride06212024 San Jose -> Berkeley $18 leaving 8AM thx
1055,#drive03252024 DRIVE!! Sacramento -> Davis 2:50 PM $25-30
1056,#drive04222025 Need a drive Sacramento -> Palo Alto. Budget
1057,Need  a  ride  San  Jose  ➜  Davis.  Budget  $22
1058,#ride08132025 Sacramento to Sunnyvale | 9:20 AM | | 1 seat
1059,Palo Alto -> Davis | 8:15 AM |  | 1 seat !!
1060,"#ride12292024 from Sunnyvale to Sacramento | 3PM | $20 | 1 seat
anyone?"
1061,#drive08012024 DRIVE!! Fremont-San Jose 9PM $22
1062,#drive12022025 Berkeley to Oakland | 3PM | $20 | 1 seat
1063,#drive11132024 #drive11152024 San Francisco to Palo Alto $40-45 leaving 11:50 AM thx
1064,#drive11142025 #drive11212025 Need a drive from Berkeley to Sac. Budget $10
1065,#drive11022024 Oakland -> Davis leaving 12PM
1066,#ride01202024 RIDE!! Fremont-Sacramento 7PM $10
1067,#drive03302025 #drive03312025 Fremont to Sunnyvale $25-35 leaving 3:10 PM
1068,San Jose-Oakland $35 leaving 9PM pls
1069,#ride11162024 RIDE!! Davis to Berkeley 10PM pls
1070,#drive04272024 Sunnyvale to San Francisco | 7:50 PM | $22 | 1 seat
1071,#ride12172025 Berkeley ➜ Sunnyvale | 7AM | $30 | 1 seat
1072,#drive12262025  Davis  ->  Palo  Alto    leaving  6AM
1073,#drive04052024 San Jose-Sacramento | 8:30 PM | $18 | 1 seat
1074,"#ride09092025 RIDE!! Oakland -> San Francisco 7AM $10
comment below"
1075,#drive04062025 San Francisco -> Oakland $40-45 leaving 8AM
1076,#drive09062025 DRIVE!! Fremont to Sacramento 1:15 PM $15-25 😊
1077,#ride01162024 Davis -> Palo Alto | 2PM | $30 | 1 seat
1078,#ride12262024 #ride12282024 RIDE!! Davis -> Palo Alto 9:50 AM 35 dollars thx
1079,#ride08202025  Davis  to  Fremont  25  dollars  leaving  9AM
1080,#ride09252025 Need a ride San Jose-Palo Alto. Budget 😊
1081,#drive06032024  Need  a  drive  Palo  Alto  to  Davis.  Budget  pls
1082,#ride05152024 from Berkeley to Sac $15 leaving 10PM
1083,#ride07262024 San Francisco ➜ Berkeley | 3PM |  | 1 seat thx
1084,#drive11092025 Palo Alto to Berkeley | 9PM |$20-28 | 1 seat
1085,#ride08122024 RIDE!! Berkeley -> San Francisco 8PM $15
1086,#drive02132024  DRIVE!!  Davis  ➜  SanJ  ose  6AM  $20  pls
1087,#drive08282024 DRIVE!! Sacramento ➜ Oakland 10:40 PM 18 dollars 🚗
1088,#drive05202024 Need a drive from San Francisco to Sacramento. Budget $35-43 😊
1089,#drive02232025 San Jose ➜ Oaklnad | 8:20 AM | $30 | 1 seat
1090,#ride11162025 San Francisco -> Oakland $15 leaving 6AM
1091,#drive03282025 DRIVE!! Fremont ➜ Sunnyvale 8:15 PM
1092,#ride12092024 #ride12112024 RIDE!! Berkeley-Davis 9:30 PM $15
1093,"#ride05092025  #ride05162025  from  San  Jose  to  Palo  Alto  |  11AM  |  $40  |  1  seat
comment  below"
1094,#drive04072024 #drive04102024 Fremont ➜ Palo Alto | 8AM | $30-40 | 1 seat
1095,#ride02292024  from  Fremont  to  San  Jose  |  10AM  |  $25  |  1  seat
1096,#ride07232024 Need a ride from Fremont to Berkele.y Budget $40-45
1097,#drive11132025 DRIVE!! Fremont -> SJ 12:20 PM $10
1098,#drive01212024 SF-Oakland | 11:40 AM |  | 1 seat
1099,#ride08222024  Oakland  ➜  Sunnyvale  |  10:45  AM  |  12  dollars  |  1  seat  😊
1100,#drive08022024 Need a drive Palo Alto-Sunnyvale. Budget pls
1101,#drive03182024 Need a drive from San Francisco to Sacramento. Budget
1102,#drive05262024 Need a drive from Berkeley to San Jose. Budget $20
1103,#drive12182025 #drive12212025 Sacramento to Oakland $10 leaving 8:45 PM
1104,#ride05282025 Fremont ➜ San Jose | 6AM | $30 | 1 seat
1105,Need a ride Fremont ➜ Palo Alto. Budget $12
1106,#drive02162024  Need  a  drive  San  Jose  ➜  SF.  Budget
1107,#drive04082025 San Jose to Palo Alto $10 leaving 12:50 PM
1108,#ride11032024 RIDE!! from Berkeley to Davis 1PM $18-28
1109,#drive11052025 #drive11072025 DRIVE!! from Sacramento to Davis 2:45 PM $30 thx
1110,"#ride12122024 San Jose ➜ Palo Alto $12-17 leaving 2:45 PM
flexible time"
1111,#drive03072024 DRIVE!! Fremont to Palo Alto 6AM thx
1112,#ride04172024 Fremont -> Davis | 1:20 PM | $30 | 1 seat 😊
1113,"#drive06012025 San Jose ➜ Davis | 3:50 PM |  | 1 seat
anyone?"
1114,#ride01052024 RIDE!! Palo Alto -> Berkeley 7:50 PM $30 🚗
1115,#ride11072024 Berkeley to Davis $15-20 leaving 8:30 AM
1116,#drive03112025 Sacramento-Oakland  leaving 9:50 PM
1117,#ride07072025 San Francisco -> Palo Alto  leaving 1:00 PM !!
