post_id,post_text
2353,#drive11122024 DRIVE!! Fremont ➜ Sunnyvale 6:40 AM $10-15
2354,#ride05012024  Davis  ➜  Fremont  |  8AM  |  $35-40  |  1  seat
2355,#drive04032024 from Palo Alto to San Francisco $18 leaving 3PM
2356,#ride04062024 San Francisco to Fremont | 7:15 PM | $1-015 | 1 seat
2357,Need a ride from Palo Alto to Berkeley. Budget
2358,#drive12082024 Need a drive San Jose ➜ Sacramento. Budget $18 thx pm me
2359,#drive08022025 Need a drive Fremont ➜ Davis. Budget
2360,#ride02152025 RIDE!! from Palo Alto to San Jose 9:15 PM $22
2361,"#ride04302025 Need a ride from Berkeley to Oakland. Budget $40
anyone?"
2362,#drive03312025 Oakland -> Berkeley | 3PM |  | 1 seat
2363,#drive05252025 DRIVE!! from Davis to Sunnyvale 2:10 PM $35
2364,#ride04152025 #ride04222025 RIDE!! Sunnyvale -> Dvais 7AM $35 thx
2365,#drive12262024 DRIVE!! Sacramento ➜ San Francisco 3:20 PM $15 !!
2366,#drive04282025 from Sunnyvale to Fremont $20-28 leaving 6:45 AM
2367,#ride02082024 San Francisco to Berkeley $15 leaving 9:10 AM
2368,#drive10112024 Need a drive Oakland-San Jose. Budget $10-18
2369,#ride12122024  Berkeley  to  Sunnyvale  $18  leaving  8:15  AM
2370,#ride03172025 RIDE!! from Fremont to San Jose 6AM $25
2371,#drive07062024 Palo Alto ➜ Oakland $35 leaving 3:15 PM pls
2372,#drive11222024 from Oakland to Palo Alto $30-35 leaving 3PM
2373,#ride02142025 RIDE!! Sacramento -> Davis 2:50 PM $15
2374,#drive09192025 Sunnyvale to San Francisco | 7:15 AM | $35 | 1 seat
2375,"#drive04092024  Need  a  drive  Davis  ➜  Palo  Alto.  Budget  $35  🚗
anyone?"
2376,#drive07062024 Berkeley-Palo Alto $10 leaving 5:30 PM
2377,#drive11232024 Need a drive Palo Alto-San Francisco. Budget $18
2378,#drive09302024 Palo Alto -> San Jose $22 leaving 7:30 AM
2379,#ride09262024 Need a ride Palo Alto-Davis. Budget $15
2380,#ride12062024 Need a ride from San Jose to Berkeley. Budget $30
2381,#ride11022024 RIDE!! Oakland ➜ Davis 6PM 35 dollars
2382,#ride08152025 Need a ride from Sunnyvale to Berkeley. Budget $35
2383,#drive02222025 #drive02242025 Need a drive Fremont-Palo Alto. Budget $30 !!
2384,#ride06182025  Need  a  ride  San  Jose-San  Francisco.  Budget  $15  !!  pm  me
2385,Davis-Palo Alto | 4:30 PM | $12 | 1 seat
2386,Fremont-Oakland  |  9PM  |  |  1  seat
2387,"#ride07122024 RIDE!! Fremont -> Palo Alto 6PM $35 thx
anyone?"
2388,#ride07042024  Oakland  ->  SJ  leaving  1:30  PM  😊
2389,#ride07142024 from San Francisco to Berkeley 22 dollars leaving 10:00 AM pm me
2390,#ride10152024 San Jose-Sunnyvale $40 leaving 9PM
2391,#drive12102024 #drive12122024 DRIVE!! from Oakland to Davis 9:15 PM 40 dollars
2392,#drive08102024 Fremont-Sacramento $18 leaving 8:45 AM
2393,#ride08272024 from Berkeley to Sunnyvale $30 leaving 3PM
2394,#drive09252025 Fremont -> Davis | 10:30 AM | $25 | 1 seat
2395,#ride12212025 Berkeley-Sunnyvale |1 1AM | $25-30 | 1 seat pls
2396,#drive07102024 DRIVE!! Palo Alto -> Sunnyvale 6PM
2397,#ride11182025 Need a ride Fremont-San Jose. Budget $40
2398,#ride11232024 #ride11262024 RIDE!! SJ -> Sacramento 1PM $30
2399,#drive06102025 DRIVE!! Fremont ➜ Berkeley 2PM $22
2400,#drive04202024 Need a drive Davis-Palo Alto. Budget $20 🚗
2401,#ride07032025 RIDE!! San Francisco-Sunnyvale 10AM $18 pls
2402,#ride06062025  from  San  Jose  to  San  Francisco  |  4:45  PM  |  $18  |  1  seat
2403,#drive07072025 Need a drive Sunnyvale -> Fremont. Budget $18
2404,Oakland to Palo Alto | 5PM | $12 | 1 seat
2405,#drive05282025 DRIVE!! Berkeley to Fremont 10AM $25
2406,#ride03282025 from San Francisco to Berkeley $30 leaving 6AM
2407,#ride04242025 Need a ride Sunnyvale -> Fremont. Budget $12
2408,#drive01252024 San Francisco -> Palo Alto $15 leaving 8PM
2409,#drive04162025 DRIVE!! Fremont ➜ Berkeley 10PM 35 dollars pls
2410,#drive01232024 DRIVE!! Fremont-Sacramento 11AM 12 dollars
2411,"#ride07102025 Need a ride Sac to Davis. Budget $30
flexible time"
2412,#drive11292024 DRIVE!! Davis to Fremont 3PM $35 pls
2413,#ride02172024 San Jose-Davis | 1PM | $40-48 | 1 seat pls
2414,#ride04092025 Berkeley-Davis $30-38 leaving 12PM !!
2415,#ride09162024 Need a ride Davis to Berkeley. Budget
2416,Need a drive Sacramento to Davis. Budget $22
2417,"#ride11242025 RIDE!! San Jose-Berkeley 10PM
flexible time"
2418,#drive08052025 Berkeley -> Palo Alto | 10PM |  | 1 seat
2419,#ride03252025 Oakland ➜ San Francisco | 8AM | $25 | 1 seat
2420,#ride04192025 Sunnyvale ➜ Davis | 12PM | $18 | 1 seat
2421,#drive12302024 DRIV!E! from Sacramento to Palo Alto 7:45 AM $12
2422,#ride03032025  #ride03102025  Davis-SF  $15  leaving  2:10  PM
2423,#ride08192024 Sunnyvale ➜ San Jose $22-32 leaving 6:15 AM 🚗
2424,#ride02052024  Palo  Alto-Sacramento  15  dollars  leaving  3PM
2425,"#ride07222024 Sunnyvale ➜ Sacramento | 5PM | $25 | 1 seat pls
anyone?"
2426,#drive09202025 Palo Alto -> San Jose | 6AM | $10-15 | 1 seat
2427,#ride03312024  #ride04072024 RIDE!! Palo Alto-Sunnyvale 6:10 PM $22
2428,#ride09192025 Palo Alto to Sunnyvale 3$5 leaving 1:15 PM 🚗
2429,#ride01262024 from Palo Alto to Berkeley | 11AM | $40-45 | 1 seat pm me
2430,#dirve08292025 Oakland-Palo Alto $12 leaving 7:15 AM
2431,#drive06092024  Sacramento  ➜  Davis  $20-30  leaving  8AM
2432,#ride04142024 Need a ride from San Francisco to Berkeley. Budget $15
2433,#irde08202025 Need a ride San Francisco to Palo Alto. Budget $35
2434,#drive02162025  DRIVE!!  Davis  to  Oakland  8:40  AM  $25  !!
2435,#drive21292025  Fremont-SF  |  11AM  |  $18  |  1  seat
2436,#drive01142024 San Francisco ➜ Davis | 1PM | 30 dollars | 1 seat
2437,#ride06242025 Berkeley to Davis | 7:4 5AM | $40 | 1 seat
2438,#drive05072024 Sunnyvale -> Sacramento $15 leaving 12PM
2439,#drive04302024  #drive05032024  San  Francisco  to  Sac  $18  leaving  7:50  PM
2440,#ride05152025 Need a ride Berkeley ➜ Fremont. Budget $30-35
2441,#ride05022024 Fremont ➜ Sacramento $40 leaving 10:00 AM flexible time
2442,#ride05092025 RIDE!! Sunnyvale-San Francisco 4:45 PM
2443,r#ide11252025 #ride11272025 RIDE!! Sunnyvale to Berkeley 7AM $20-30
2444,"#ride05192025  RIDE!!  Palo  Alto  ➜  Sacramento  8:30  AM  $15  thx
anyone?"
2445,#ride12212024 Need a ride from Berkeley to aScramento. Budget $12
2446,"#ride08012024 Berkeley -> Oakland $20 leaving 12:40 PM
comment below"
2447,#ride08162025 RIDE!! Oakland ➜ Palo Alto 11:00 AM $30
2448,"#drive01142025 Berkeley to Fremont $12 leaving 3PM 🚗
pm me"
2449,#ride05132024 Need a ride Berkeley ➜ San Jose. Budget $22
2450,#ride11052025  #ride11122025  Berkeley  ->  Fremont  25  dollars  leaving  7AM  pm  me
2451,#drive11272024  Fremont-Berkeley  |  2PM  |  $20  |  1  seat
2452,"#ride12042024 RIDE!! SJ to Sunnyvale 11:15 AM $40
anyone?"
2453,#drive10032025 from San Jose to Davis $25 leaving 7:10 PM
2454,#ride02292024 #ride03012024 Sunnyvale to Oakland $35-40 leaving 8PM 🚗
2455,#drive01252024 Need a drive from Palo Alto to Sunnyvale. Budget $25 !!
2456,#drive11082025 Need a drive from Palo Alto to Sacramento. Budget $40 thx
2457,#ride07252024 Davis to San Jose $15 leaving 2PM
2458,d#rive10262024 DRIVE!! Oakland to Davis 7:10 AM $40
2459,#drive01232024 from Davis to San Jose  leaving 7:20 PM
2460,#ride04242025 from San Francisco to Sacramento | 10PM | $12 | 1 seat
2461,#ride10242024 from Sunnyvale to San Francisco | 7:45 PM|  $12 | 1 seat
2462,#ride11072024 Need a ride from Davis to Sacramento. Budget $18
2463,#ride10182025  #ride10192025 San Jose to Sacramento  leaving 6AM
2464,"#ride11172024 San Jose ➜ Fremont | 9:20 PM | 20 dollars | 1 seat
anyone?"
2465,#drive04112024 Fremont-Oakland | 2:20 PM | $18 | 1 seat !!
2466,#ride03132025 Oakland-Sunnyvale $20-30 leaving 12:15 PM 😊
2467,"#drive06152025 Need a drive Oakland -> Fremont. Budget
pm me"
2468,#drive08242025 DRIVE!! Oakland-Berkeley 1PM $40
2469,"#drive06262025 #drive06282025 Need a drive from Fremont to Berkeley. Budget $10-20 thx
pm me"
2470,#drive06102024 DRIVE!!S an Francisco to Palo Alto 10:30 AM $10
2471,#drive11152025 from Berkeley to San Jose | 4:50 PM | 15 dollars | 1 seat
2472,#ride11202025 Sacramento ➜ Sunnyvale $35 leaving 10:20 AM 🚗
2473,#ride10242024 Need a ride Oakladn -> Sacramento. Budget $10
2474,#drive11232024  Fremont  to  Berkeley  $15  leaving  3:40  PM  !!
2475,#ride12182025  Need  a  ride  from  Berkeley  to  Fremont.  Budget  $15  pm  me
2476,#ride10172024 Berkeley to San Jose | 1:30 PM | $40 | 1 seat
2477,#ride04152025  RIDE!!  from  Sunnyvale  to  Davis  7AM  $25  thx
2478,#ride06072025 Sunnyvale to Fremont | 9:20 PM | $22 | 1 seat
2479,RIDE!!  Oakland  to  Sacramento  6PM  $18
2480,#drive11132025 #drive11202025 Palo Alto to Fremont | 9:00 PM | | 1 seat
2481,#drive08132025 #drive08142025 DRIVE!! Palo Alto -> San Francisco 7:40 PM $35-45
2482,#drive05112025 DRIVE!! from Oakland to Sunnyavle 8PM $15
2483,#ride03242025 Sunnyvale-Fremont $12 leaving 7:30 PM
2484,#ride05142025 RIDE!! Sacramento ➜ Palo Alto 8PM $20-25
2485,#drive05072025 Palo Alto ->F remont $15 leaving 8PM
2486,#drive03102024 Palo Alto to Fremont $20 leaving 10AM
2487,"#drive01302025 DRIVE!! Sunnyvale -> Davis 6:50 AM $10
anyone?"
2488,Fremont-Sunnyvale | 3:40 PM | $40 | 1 seat
2489,#ride03022024 RIDE!! Davis to San Francisco 9:50 AM !!
2490,#ride03282025 Need a ride from Sunnyvale to San Jose. Budget $20
2491,#drive09132024 Need a drive Fremont -> San Francisco. Budget $12-22 pm me
2492,#drive08020224 Need a drive Oakland -> Berkeley. Budget $40
2493,#drive08252024 Need a drive Sacramento-Berkeley. Budget $22
2494,Need a drive Berkeley to Palo Alto. Budget $30
2495,#drive05312024 Oakland -> Davis 12 dollars leaving 1PM
2496,DRIVE!! San Jose ➜ Palo Alto 10:15 AM $10
2497,#ride08062025 from Oakland to Fremont $30 leaving 7PM
2498,#drive01312025 Oakland -> San Francisco $10 leaving 6:30 AM
2499,#drive07022024 Davis -> Berkeley $20 leaving 8:30 AM
2500,#ride10132025 Need a ride from Palo Alto to San Jose. Budget $18
2501,#ride03072025 Need a ride Berkeley to Sacramento. Budget $15
2502,#drive05072024 Palo Alto ➜ Sacramento | 7:45 PM | $20 | 1 seat
2503,"#drive04232025 Sacramento-San Jose | 9AM | 10 dollars | 1 seat
anyone?"
2504,#ride06102024  Need  a  ride  Berkeley  to  Fremont.  Budget  $30
2505,#ride03192025 from Sacramento to Sunnyvale $12 leaving 4:45 PM
2506,"#ride02132025 Davis to Sunnyvale | 9:00 PM | 22 dollars | 1 seat
flexible time"
2507,#drive06302024 Need a drive from Palo Alto to Sacramento. Budget $20
2508,#ride09032025 San Jose ➜ Davis | 12:30 PM | $25-30 | 1 seat !!
2509,#drive05212024 Sunnyvale ➜ Sacramento | 11:5 0AM | $22 | 1 seat pls
2510,#ride09102024 RIDE!! Sunnyvale -> Berkeley 3PM $12
2511,#ride12082025 RIDE!! San Jose ➜ San Francisco 7:45 PM $12
2512,#drive12152024  DRIVE!!  Davis-Fremont  2PM  15  dollars
2513,#ride07102024 Need a ride Davis -> Sunnyvale. Budget $25-35
2514,#drive02252025 DRIVE!! Davis-Sacramento 12PM
2515,#drive07172025 Palo Alto-Sunnyvale | 10PM | $12 | 1 seat
2516,#drive09212024  Need  a  drive  Davis  ➜  San  Francisco.  Budget  $30
2517,#ride12292025 Palo Alto-Berkeley $25 leaving 9:40 AM
2518,#ride12252025  Sarcamento  ➜  San  Jose  $15  leaving  10:45  PM  🚗
2519,"#ride03072025 Fremont-Palo Alto $35-40 leaving 7:00 PM !!
anyone?"
2520,#drive08012024 #drive08022024 Need a drive Sunnyvale ➜ Sacramento. Budget $10
2521,#ride01182024 Need a ride Oakland ➜ Davis. Budget $10 !!
2522,#ride06042025 from San Jose to Sunnyvale 35 dollars leaving 7AM 😊
2523,"#drive08132024 DRIVE!! from Fremont to Sacramento 1PM
anyone?"
2524,#ride09302025 San Jose to Sunnyvale | 9:00 PM | $18 | 1 seat
2525,#drive05082024 DRIVE!! Fremont ➜ Oakland 5:20 PM 20 dollars !!
2526,"Sacramento -> Fremont $40 leaving 7:00 PM 🚗
anyone?"
2527,#drive09202025 San Francisco ➜ Sunnyvale | 9:15 AM | $30 | 1 seat
2528,#ride09212025 San Francisco-Sacramento $30 leaving 12:00 PM pls
2529,#ride03302024 #ride04062024 RIDE!! San Jose to Oakland 9:30 PM 20 dollars
2530,#ride08262025 San Jose to Davis $35 leaving 8:15 AM
2531,#ride06152024  San  Francisco  to  San  Jose  |  11:00  AM  |  $10-18  |  1  seat
2532,#drive05152024 #drive05182024 Need a drive from Fremont to Sacramento. Budget
2533,#ride11142024 RDIE!! Oakland -> Sunnyvale 12PM 😊
2534,#ride10102025 Fremont -> San Francisco $25 leaving 8PM
2535,#drive02252025 Need a drive San Francisco -> Palo Alto. Budget 15 dollars
2536,#ride06042024 Palo Alto -> Sunnyvale | 9AM | 20 dollars | 1 seat 😊
2537,#drive07152024 DRIVE!! SF to Davis 8:20 AM $10
2538,Sacramento  to  Palo  Alto  $15  leaving  6:10  AM
2539,#ride02102024 Need a ride Davis -> Sacramento. Budget $18
2540,Need  a  drive  San  Jose-Palo  Alto.  Budget  18  dollars
2541,#ride03152024 from Oakland to Sacramento $20 leaving 8:45 PM
2542,#ride06012025  RIDE!!  Oakland  to  Fremont  6PM  $18-28
2543,#ride09152025  Fremont  to  Oakland  $12-20  leaving  6PM
2544,"#ride09082025  Need  a  ride  San  Francisco-Oakland.  Budget  $30
anyone?"
2545,#drive11202024 Fremont to Sunnyvale | 3PM | $30 | 1 seat
2546,#drive12012024 Sacramento ➜ Fremont | 12PM | $35 | 1 seat
2547,#drive06052024 San Francisco-Palo Alto $22 leaving 1:15 PM
2548,"#drive12122025 Need a drive from Davis to Fremont. Budget $35
anyone?"
2549,#drive10162024 Fremont ➜ Oakland | 5:45 PM | 30 dollars | 1 seat pls
2550,#ride07062025 RIDE!! Oakland -> Sunnyvale 1PM $35
2551,#drive12032024 Sacramento to Sunnyvale 35 dollars leaving 6PM 🚗
2552,#drive02042025 DRIVE!! from Davis to San Jose 3PM 😊
2553,#ride07182024 Need a ride Berkeley ➜ Sunnyvale. Budget
2554,#ride11082024 Davis -> Fremont | 3:40 PM | $12 | 1 seat
2555,#ride01132024 Oakland -> Sacramento  leaving 9:40 AM 🚗
2556,#ride05182024  Davis-Sunnyvale  |  1:20  PM  |  $10-20  |  1  seat  anyone?
2557,#ride08242024 San Francisco to Oakland | 12PM | $35 | 1 seat
2558,#ride01202025  San  Jose  to  Fremont  |  7:15  AM  |  $20-28  |  1  seat
2559,#ride10192024 Need a ride Sacramento -> Oakland. Budget $35
2560,"#drive11302025 #drive12022025 Berkeley to Oakland $40 leaving 2PM
pm me"
2561,#drive07142024 San Jose ➜ Sunnyvale 25 dollasr leaving 1:10 PM 🚗
2562,#ride07282025  RIDE!!  San  Jose  to  Sacrametno  8:10  AM  $30-35
2563,#drive11262024 Sacramento -> San Francisco $12-22 leaving 4:20 PM
2564,Fremont-Palo Alto | 6:30 PM | $30-38 | 1 seat thx
2565,#ride02052024 #ride02062024 Berkeley -> San Jose | 8:10 AM |  | 1 seat
2566,#drive05312025 Berkeley-Davis $40 leaving 8:15 PM
2567,#ride01012025 Berkeley to Palo Alto $25-35 leaving 12:45 PM
2568,#ride08082025 San Francisco ➜ Oakland $354-3 leaving 4:30 PM 😊 comment below
2569,#ride12172025 San Francisco-Fremont | 7PM | $15 | 1 seat
2570,#drive09242024 DRIVE!! SF ➜ Sunnyvale 4PM $25
2571,#ride11062024 Oakland ➜ SJ 35 dollars leaving 4PM 🚗
2572,#drive02122024 Need a drive from Berkeley to SJ. Budget $18
2573,#ride11042024  Need  a  ride  from  Fremont  to  Palo  Alto.  Budget  $12
2574,"#drive01192025 #drive01212025 Need a drive Fremont ➜ Sac. Budget 20 dollars
comment below"
2575,#drive05302025  Need  a  drive  from  San  Francisco  to  Oakland.  Budget  $22
2576,"from San Jose to Davis 18 dollars leaving 2:30 PM
pm me"
2577,#ride04232205 Palo Alto to San Jose $30 leaving 9:45 PM
2578,#ride12282025 Sacramento-Sunnyvale 12 dollars leaving 6AM
2579,#drive05112024 DRIVE!! Palo Alto to Fremont 9:15 PM $20 pls
2580,#ride04232025 RIDE!! Sacramneto-Fremont 9:45 AM $15-20
2581,#ride02152025 Need a ride Sacramento -> San Francisco. Budget $30-35
2582,"#ride02022204 Need a ride Oakland ➜ Fremont. Budget 15 dollars 😊
comment below"
2583,#drive03122024 Palo Alto ➜ Fremont | 7:20 AM | $35 | 1 seat
2584,#ride08252025 RIDE!! Palo Alto -> Davis 7:00 AM $35
2585,#ride08012025 RIDE!! Fremont-Davis 6:45 PM $15
2586,#drive01072024 Oakland ➜ Davis | 10:15 AM | $15 | 1 seat
2587,#drive01182024 DRIVE!! Oakland to Sacramento 10AM $12 🚗
2588,#drive12072024  from  Sacramento  to  SF  40  dollars  leaving  6:45  PM
2589,#ride01312024 RIDE!! Berkeley ➜ Fremont 1PM $25 pls
2590,#ride11132025  RIDE!!  from  San  Francisco  to  Davis  9:30  AM
2591,#drive01262024 DRIVE!! from Davis to Sunnyvale 1PM $12
2592,#ride02262024  RIDE!!  from  Sacramento  to  San  Jose  7:30  AM  22  dollars
2593,#ride05062024  San  Jose  ->  Oakland  |  12PM  |    |  1  seat
2594,#drive01192025 San Jose -> Palo Alto | 8:20 PM  | | 1 seat 🚗
2595,"#ride12192024 Oakland-SF 40 dollars leaving 7:20 PM
comment below"
2596,#ride07192025 Need a ride Oakland -> Palo Alto. Budget $35-45
2597,#ride07192024 #ride07222024 RIDE!! from Berkeley to San Jose 6PM $25 😊
2598,#drive04112024 Oakland-San Jose | 9:50 AM | $10 | 1 seat
2599,#drive01042025 San Francisco-Fremont $18 leaving 10AM
2600,#drive10182024 Need a drive Sacramento -> Palo Alto. Budget $35
2601,#drive01072025 San Jose - >Oakland $35 leaving 6PM
2602,#ride06142025 Fremont ➜ San Jose $18 laeving 11AM
2603,#drive09132024 #drive09202024 Fremont -> Sunnyvale | 9:50 AM | $10 | 1 seat
2604,#drive03102025 Palo Alto ➜ Berkeley $25 leaving 4PM
2605,#ride08312024 Need a ride Fremont ➜ Palo Alto. Budget $18
2606,#drive07242025 Sunnyvale to Davis $12-22 leaving 7PM
2607,#ride12262025 Need a ride Palo Alto to Fremont. Budget thx
2608,#drive12262024 #drive12282024 Davis ➜ Oakland $12-22 leaving 6AM pls
2609,#drive12232024  DRIVE!!  from  Fremont  to  SF  4PM
2610,#drive01152025  DRIVE!!  Oakland-Palo  Alto  6PM  $20  🚗
2611,#ride08122025 from Berkeley to Sunnyvale | 11AM | $12 | 1 seat
2612,#ride1025202 5RIDE!! Sacramento to Sunnyvale 8PM
2613,San Francisco ➜ Palo Alto $25 leaving 3:15 PM
2614,#drive06102025 DRIVE!! SF -> Berkeley 4:50 PM $22-30 🚗
2615,#drive06202025 Need a drive Oakland -> San Jose. Budget $20
2616,#ride03212024 Fremont -> San Jose $12-17 leaving 6:30 AM 😊
2617,"San Jose-Fremont | 9:15 AM | $18 | 1 seat
pm me"
2618,#drive03122024 Sacramento -> Fremont | 3:20 PM | $81 | 1 seat
2619,#ride11102025 RIDE!! Sunnyvale ➜ Oakland 3:50 PM $30
2620,#ride07282024 Berkeley-Fremont  leaving 9AM 😊
2621,#ride10012024 from San Francisco to rFemont $25 leaving 10AM
2622,#drive10262025 DRIVE!! from Palo Alto to Davis 2PM $10
2623,"#ride04092025  RIDE!!  Berkeley  to  Sunnyvale  3PM  thx
flexible  time"
2624,#drive12062024 Need a drive Davis to San Jose. Budget $10
2625,#ride08262025 Sacramento to Oakland $35 leaving 9AM 😊
2626,#drive01282024 Oakland-San Francisco | 4:00 PM | $15 | 1 seat
2627,#ride11072025 Need a ride Sacramento -> Oakland. Budget
2628,#drive10072024 Need a drive from Sacramento to Fremont. Budget $40
2629,#drive09162025 Fremont to Sunnyvlae  leaving 3PM
2630,#drive11022024 Sunnyvale ➜ Palo Alto | 11AM | 40 dollars | 1 seat
2631,#drive05132025 DRIVE!! Berkeley ➜ Sunnyvale 8AM 30 dollars
2632,#drive04052024 Palo Alto ➜ Berkeley | 8AM | $40 | 1 seat
2633,#ride11252024 Fremont-San Francisco | 5PM |  | 1 seat
2634,#drive10092025 Need a drive Sac -> Sacramento. Budget $35 pls anyone?
2635,#drive01112025 Need a drive from San Francisco to Davis. Budget $15
2636,#ride01192025 RIDE!! Palo Alto to San Francisco 10PM $35 pls
2637,#ride05122025  San  Francisco  ->  Sunnyvale  $35  leaving  7:00  AM
2638,"#ride08292025 Need a ride Sunnyval-eDavis. Budget $25-30
comment below"
2639,#drive09172025 from Oakland to Sunnyvale | 9:30 AM | $15 | 1 seat
2640,"#drive05032024 Davis to San Francisco $25 leaving 4PM
anyone?"
2641,#ride12122025 Need a ride Sacramento-SJ. Budget
2642,#drive07012025 Need a drive Fremont -> Palo Alto. Budget
2643,#drive04092024 DRIVE!! San Jose to Sacramento 9:10 PM $20
2644,#drive02142025 SF to Palo Alto | 11:10 AM | $22-30 | 1 seat
2645,#ride06012025 Need a ride from Sacramento to San Jose. Budget 40 dollars
2646,#ride01082024 Need a ride Davis to Palo Alto. Budget $20
2647,#drive11102025 Davis ➜ Fremont | P2M | 18 dollars | 1 seat
2648,#drive12232025 Oakland to Sacramento | 8:10 AM | $18 | 1 seat 😊
2649,#ride03192025 RIDE!! San Francisco-Palo Alto 11AM flexible time
2650,#drive10262024 from Fremont to Sunnyvale $30 leaving 11AM 🚗
2651,#ride07082025  RIDE!!  from  Sunnyvale  to  Oakland  8:40  AM  $10
2652,#ride01242025 Need a ride San Jose to SJ. Budget $30-40
2653,RIDE!!  Sunnyvale  ->  San  Francisco  9AM  $20
2654,#ride06022025 Fremont-San Jose | 9PM | 2$2 | 1 seat thx
2655,#drive03212025 DRIVE!! Davis to Oakland 4PM $10-15 !!
2656,#drive09262024 DRIVE!! Palo Alto -> Sunnyvale 6:40 AM 20 dollars thx
2657,#ride05222024 Need a ride Sacramento ➜ Fremont. Budget $30-35
2658,"#drive06252024 Fremont -> Berkeley $20-30 leaving 10AM
pm me"
2659,#ride05302024 from Oakland to San Francisco | 4PM | 35 dollars | 1 seat 🚗 flexible time
2660,DRIVE!! Palo Alto ➜ Sunnyvale 6:30 PM 10 dollars 🚗
2661,#drive06052024 from Sacramento to San Francisco $30-35 leaving 1:40 PM thx
2662,#ride01182025  San  Francisco-Berkeley  |  8:00  AM  |  $35  |  1  seat
2663,Need a drive Oakland-Sunnyvale. Budget
2664,#drive12282024 Need a drive Palo Alto -> Fremont. Budget $10 🚗
2665,#drive01142025 Oakland-San Jose | 8AM | $15 | 1 seat
2666,#ride10172025 RIDE!! from SJ to Sacramento 7AM $12-17 pls
2667,#drive06222025 Fremont ➜ Palo Alto $25 leaving 12PM 🚗
2668,#ride09202024 San Francisco to Fremont $15-20 leaving 10:00 PM 🚗
2669,"Berkeley-Palo Alto $01-18 leaving 10:50 PM 😊
flexible time"
2670,#ride07172024 Need a ride from Berkeley to Fremont. Budget $30
2671,#ride04262024 Need a ride Berkeley to Fremont. Budget $30
2672,#ride07272024 Need a ride Sunnyvale -> Oakland. Budget $40
2673,#drive02242025 DRIVE!! Oakland -> Sacramento 10:20 PM $40 pls
2674,#drive11282024 Sunnyvale-Oakland | 7:30 PM | $22 | 1 seat
2675,#drive12162024 DRIVE!! Palo Alto-Davis 5:20 PM $10 !!
2676,#ride12062024 from Berkeley to Davis $18-26 leaving 10:40 PM
2677,#ride04072025 Fremont -> Palo Alto | 1:15 PM |  | 1 seat
2678,#ride04112025 RIDE!! Davis-Sacramento 10PM $40
2679,#drive08082024 DRIVE!! Berkeley to Oakland 10:30 MA $25 !!
2680,#drive03052025 DRIVE!! Davis -> Sunnyvale 1:45 PM
2681,#drive09262025 Need a drive from Sunnyvale to Berkeley. Budget 30 dollars
2682,#ride06172024 Palo Alto -> San Francisco | 9:30 PM | $18-28 | 1 seat
2683,"#ride06072024 from Palo Alto to Sunnyvale 20 dollars leaving 10:00 PM 🚗
flexible time"
2684,#ride02172025 RIDE!! Sunnyvale -> San Jose 5PM $35-43 psl
2685,#ride07282025 RIDE!! Davis to San Francisco 8AM
2686,#ride04042024 Sacramento to Oakland $22 leaving 7PM
2687,#ride01172024 Need a ride Palo Alto to Sac. Budget $25
2688,#ride09122025 Sunnyvale-San Jose | 8:30 AM |  | 1 seat
2689,#ride03302025  Need  a  ride  from  Sunnyvale  to  Berkeley.  Budget  $25
2690,"#ride03162025 RIDE!! San Jose-Fremont 7:10 AM $20
anyone?"
2691,#drive09022025 DRIVE!! Davis to Palo Alto 6:20 AM $25
2692,#ride09062024 Davis -> San Jose $25 leaving 6:00 PM
2693,d#rive07312024  Sunnyvale-Berkeley  |  10AM  |  $22-30  |  1  seat
2694,#drive10072024 Sunnyvale-San Jose $40 leaving 10PM
2695,#drive05112025 Need a drive from Davis to Berkeley. uBdget $35 🚗
2696,#drive11152025 #drive11162025 DRIVE!! Berkeley to San Jose 1:00 PM $40 😊
2697,#ride12202025 Need a ride Berkeley ➜ Oakland. Budget $25-35
2698,#drive08102025 #drive08172025 DRIVE!! Fremont -> Berkeley 4PM $18-23
2699,#drive09222024 San Francisco -> Davis | 10:40 AM | $30 | 1 seat
2700,#ride08072025 from Oakland to Berkeley | 7:00 PM | $10 | 1 seat
2701,#ride09092025 RIDE!! Sunnyvale-Davis 10AM $25
2702,#ride04282025 RIDE!! from Fremont to San Jose 10:45 PM $25
2703,San Francisco ➜ San Jose | 9PM | $12 | 1 seat
2704,#drive07172025 DRIVE!! Sacramento-Palo Alto 6:20 PM $40
2705,#drive10082024 Berkeley to Davis | 7PM | $12 | 1 seat
2706,#drive06152025 Davis -> Fremont | 6:40 AM | 10 dollars | 1 seat 😊
2707,"#ride08132025 RIDE!! San Jose -> Davis 12PM $18
pm me"
2708,#drive06222025 Berkeley to Sacramento | 6:20 PM | $30-38 | 1 seat
2709,Sunnyvale -> Fremont | 5PM | $10-18 | 1 seat
2710,"#drive11252024  Need  a  drive  Oakland-Sunnyvale.  Budget  $35
pm  me"
2711,"#drive06212025 Need a drive Sacramento ➜ Fremont. Budget $18-26
comment below"
2712,#ride06012025 San Francisco -> Berkeley $12 leaving 12:20 PM thx
2713,#ride06112024 Need a ride Berkeley ➜ Fremont. Budget $22 !!
2714,#ride06022025 Palo Alto ➜ Davis $30 leaving 8:20 PM 😊
2715,#drive04192024 Sunnyvale ➜ San Francisco $12 leaving 9AM
